Provinsi,Tahun,Jalur,Tahap,Sekolah,Jurusan,Indikator,Nilai Akhir
Lampung,2018,Reguler,-,SMAN 1 Way Khilau,IPS,Terendah,299.0
Lampung,2018,Reguler,-,SMAN 1 Way Khilau,IPS,Tertinggi,368.0
Lampung,2018,Reguler,-,SMAN 1 Way Khilau,IPS,Rata - Rata,328.5
Lampung,2018,Reguler,-,SMAN 1 Kalianda,IPA,Terendah,302.0
Lampung,2018,Reguler,-,SMAN 1 Kalianda,IPA,Tertinggi,711.5
Lampung,2018,Reguler,-,SMAN 1 Kalianda,IPA,Rata - Rata,489.12
Lampung,2018,Reguler,-,SMAN 1 Kalianda,IPS,Terendah,324.0
Lampung,2018,Reguler,-,SMAN 1 Kalianda,IPS,Tertinggi,645.5
Lampung,2018,Reguler,-,SMAN 1 Kalianda,IPS,Rata - Rata,498.76
Lampung,2018,Reguler,-,SMAN 2 Kalianda,IPA,Terendah,334.5
Lampung,2018,Reguler,-,SMAN 2 Kalianda,IPA,Tertinggi,670.0
Lampung,2018,Reguler,-,SMAN 2 Kalianda,IPA,Rata - Rata,488.93
Lampung,2018,Reguler,-,SMAN 2 Kalianda,IPS,Terendah,454.5
Lampung,2018,Reguler,-,SMAN 2 Kalianda,IPS,Tertinggi,618.5
Lampung,2018,Reguler,-,SMAN 2 Kalianda,IPS,Rata - Rata,518.81
Lampung,2018,Reguler,-,SMA N 1 Jati Agung,IPA,Terendah,250.0
Lampung,2018,Reguler,-,SMA N 1 Jati Agung,IPA,Tertinggi,664.0
Lampung,2018,Reguler,-,SMA N 1 Jati Agung,IPA,Rata - Rata,547.76
Lampung,2018,Reguler,-,SMA N 1 Jati Agung,IPS,Terendah,332.0
Lampung,2018,Reguler,-,SMA N 1 Jati Agung,IPS,Tertinggi,658.5
Lampung,2018,Reguler,-,SMA N 1 Jati Agung,IPS,Rata - Rata,506.22
Lampung,2018,Reguler,-,SMAN 1 Merbau Mataram,IPA,Terendah,299.5
Lampung,2018,Reguler,-,SMAN 1 Merbau Mataram,IPA,Tertinggi,690.0
Lampung,2018,Reguler,-,SMAN 1 Merbau Mataram,IPA,Rata - Rata,494.97
Lampung,2018,Reguler,-,SMAN 1 Merbau Mataram,IPS,Terendah,394.0
Lampung,2018,Reguler,-,SMAN 1 Merbau Mataram,IPS,Tertinggi,620.5
Lampung,2018,Reguler,-,SMAN 1 Merbau Mataram,IPS,Rata - Rata,535.38
Lampung,2018,Reguler,-,SMAN 1 Tanjung Bintang,IPA,Terendah,361.0
Lampung,2018,Reguler,-,SMAN 1 Tanjung Bintang,IPA,Tertinggi,678.5
Lampung,2018,Reguler,-,SMAN 1 Tanjung Bintang,IPA,Rata - Rata,523.52
Lampung,2018,Reguler,-,SMAN 1 Tanjung Bintang,IPS,Terendah,429.5
Lampung,2018,Reguler,-,SMAN 1 Tanjung Bintang,IPS,Tertinggi,634.0
Lampung,2018,Reguler,-,SMAN 1 Tanjung Bintang,IPS,Rata - Rata,522.54
Lampung,2018,Reguler,-,SMAN 1 Natar,IPA,Terendah,542.0
Lampung,2018,Reguler,-,SMAN 1 Natar,IPA,Tertinggi,706.5
Lampung,2018,Reguler,-,SMAN 1 Natar,IPA,Rata - Rata,599.07
Lampung,2018,Reguler,-,SMAN 1 Natar,IPS,Terendah,495.0
Lampung,2018,Reguler,-,SMAN 1 Natar,IPS,Tertinggi,717.0
Lampung,2018,Reguler,-,SMAN 1 Natar,IPS,Rata - Rata,549.13
Lampung,2018,Reguler,-,SMAN 1 Sidomulyo,IPA,Terendah,520.0
Lampung,2018,Reguler,-,SMAN 1 Sidomulyo,IPA,Tertinggi,718.5
Lampung,2018,Reguler,-,SMAN 1 Sidomulyo,IPA,Rata - Rata,585.98
Lampung,2018,Reguler,-,SMAN 1 Sidomulyo,IPS,Terendah,241.5
Lampung,2018,Reguler,-,SMAN 1 Sidomulyo,IPS,Tertinggi,655.5
Lampung,2018,Reguler,-,SMAN 1 Sidomulyo,IPS,Rata - Rata,513.79
Lampung,2018,Reguler,-,SMAN 1 Sragi,IPA,Terendah,504.0
Lampung,2018,Reguler,-,SMAN 1 Sragi,IPA,Tertinggi,631.0
Lampung,2018,Reguler,-,SMAN 1 Sragi,IPA,Rata - Rata,555.31
Lampung,2018,Reguler,-,SMAN 1 Sragi,IPS,Terendah,498.0
Lampung,2018,Reguler,-,SMAN 1 Sragi,IPS,Tertinggi,599.5
Lampung,2018,Reguler,-,SMAN 1 Sragi,IPS,Rata - Rata,533.07
Lampung,2018,Reguler,-,SMAN 1 Penengahan,IPA,Terendah,300.5
Lampung,2018,Reguler,-,SMAN 1 Penengahan,IPA,Tertinggi,629.5
Lampung,2018,Reguler,-,SMAN 1 Penengahan,IPA,Rata - Rata,501.92
Lampung,2018,Reguler,-,SMAN 1 Penengahan,IPS,Terendah,290.0
Lampung,2018,Reguler,-,SMAN 1 Penengahan,IPS,Tertinggi,613.5
Lampung,2018,Reguler,-,SMAN 1 Penengahan,IPS,Rata - Rata,477.02
Lampung,2018,Reguler,-,SMAN 1 Palas,IPA,Terendah,401.0
Lampung,2018,Reguler,-,SMAN 1 Palas,IPA,Tertinggi,626.5
Lampung,2018,Reguler,-,SMAN 1 Palas,IPA,Rata - Rata,506.81
Lampung,2018,Reguler,-,SMAN 1 Palas,IPS,Terendah,517.0
Lampung,2018,Reguler,-,SMAN 1 Palas,IPS,Tertinggi,596.0
Lampung,2018,Reguler,-,SMAN 1 Palas,IPS,Rata - Rata,543.17
Lampung,2018,Reguler,-,SMAN 1 Katibung,IPA,Terendah,494.0
Lampung,2018,Reguler,-,SMAN 1 Katibung,IPA,Tertinggi,690.0
Lampung,2018,Reguler,-,SMAN 1 Katibung,IPA,Rata - Rata,559.39
Lampung,2018,Reguler,-,SMAN 1 Katibung,IPS,Terendah,460.0
Lampung,2018,Reguler,-,SMAN 1 Katibung,IPS,Tertinggi,589.0
Lampung,2018,Reguler,-,SMAN 1 Katibung,IPS,Rata - Rata,523.8
Lampung,2018,Reguler,-,SMAN 2 Natar,IPA,Terendah,316.5
Lampung,2018,Reguler,-,SMAN 2 Natar,IPA,Tertinggi,713.5
Lampung,2018,Reguler,-,SMAN 2 Natar,IPA,Rata - Rata,471.45
Lampung,2018,Reguler,-,SMAN 2 Natar,IPS,Terendah,235.5
Lampung,2018,Reguler,-,SMAN 2 Natar,IPS,Tertinggi,702.0
Lampung,2018,Reguler,-,SMAN 2 Natar,IPS,Rata - Rata,506.49
Lampung,2018,Reguler,-,SMAN 1 Rajabasa,IPA,Terendah,300.0
Lampung,2018,Reguler,-,SMAN 1 Rajabasa,IPA,Tertinggi,655.5
Lampung,2018,Reguler,-,SMAN 1 Rajabasa,IPA,Rata - Rata,528.3
Lampung,2018,Reguler,-,SMAN 1 Rajabasa,IPS,Terendah,395.0
Lampung,2018,Reguler,-,SMAN 1 Rajabasa,IPS,Tertinggi,588.5
Lampung,2018,Reguler,-,SMAN 1 Rajabasa,IPS,Rata - Rata,505.72
Lampung,2018,Reguler,-,SMAN 1 Ketapang,IPA,Terendah,367.0
Lampung,2018,Reguler,-,SMAN 1 Ketapang,IPA,Tertinggi,664.5
Lampung,2018,Reguler,-,SMAN 1 Ketapang,IPA,Rata - Rata,529.08
Lampung,2018,Reguler,-,SMAN 1 Ketapang,IPS,Terendah,409.5
Lampung,2018,Reguler,-,SMAN 1 Ketapang,IPS,Tertinggi,621.0
Lampung,2018,Reguler,-,SMAN 1 Ketapang,IPS,Rata - Rata,514.2
Lampung,2018,Reguler,-,SMA N 1 Way Sulan,IPA,Terendah,0.0
Lampung,2018,Reguler,-,SMA N 1 Way Sulan,IPA,Tertinggi,0.0
Lampung,2018,Reguler,-,SMA N 1 Way Sulan,IPA,Rata - Rata,0.0
Lampung,2018,Reguler,-,SMA N 1 Way Sulan,IPS,Terendah,0.0
Lampung,2018,Reguler,-,SMA N 1 Way Sulan,IPS,Tertinggi,0.0
Lampung,2018,Reguler,-,SMA N 1 Way Sulan,IPS,Rata - Rata,0.0
Lampung,2018,Reguler,-,SMAN 1 Bakauheni,IPA,Terendah,282.5
Lampung,2018,Reguler,-,SMAN 1 Bakauheni,IPA,Tertinggi,572.5
Lampung,2018,Reguler,-,SMAN 1 Bakauheni,IPA,Rata - Rata,469.58
Lampung,2018,Reguler,-,SMAN 1 Bakauheni,IPS,Terendah,467.5
Lampung,2018,Reguler,-,SMAN 1 Bakauheni,IPS,Tertinggi,541.0
Lampung,2018,Reguler,-,SMAN 1 Bakauheni,IPS,Rata - Rata,495.56
Lampung,2018,Reguler,-,SMAN 1 Batanghari,IPA,Terendah,236.0
Lampung,2018,Reguler,-,SMAN 1 Batanghari,IPA,Tertinggi,675.0
Lampung,2018,Reguler,-,SMAN 1 Batanghari,IPA,Rata - Rata,495.46
Lampung,2018,Reguler,-,SMAN 1 Batanghari,IPS,Terendah,453.5
Lampung,2018,Reguler,-,SMAN 1 Batanghari,IPS,Tertinggi,615.0
Lampung,2018,Reguler,-,SMAN 1 Batanghari,IPS,Rata - Rata,520.02
Lampung,2018,Reguler,-,SMAN 1 Kibang,IPA,Terendah,267.5
Lampung,2018,Reguler,-,SMAN 1 Kibang,IPA,Tertinggi,697.5
Lampung,2018,Reguler,-,SMAN 1 Kibang,IPA,Rata - Rata,512.17
Lampung,2018,Reguler,-,SMAN 1 Kibang,IPS,Terendah,241.5
Lampung,2018,Reguler,-,SMAN 1 Kibang,IPS,Tertinggi,644.5
Lampung,2018,Reguler,-,SMAN 1 Kibang,IPS,Rata - Rata,483.54
Lampung,2018,Reguler,-,SMAN 1 Sekampung,IPA,Terendah,341.0
Lampung,2018,Reguler,-,SMAN 1 Sekampung,IPA,Tertinggi,657.0
Lampung,2018,Reguler,-,SMAN 1 Sekampung,IPA,Rata - Rata,484.4
Lampung,2018,Reguler,-,SMAN 1 Sekampung,IPS,Terendah,224.5
Lampung,2018,Reguler,-,SMAN 1 Sekampung,IPS,Tertinggi,599.5
Lampung,2018,Reguler,-,SMAN 1 Sekampung,IPS,Rata - Rata,465.41
Lampung,2018,Reguler,-,SMAN 2 Sekampung,IPA,Terendah,267.5
Lampung,2018,Reguler,-,SMAN 2 Sekampung,IPA,Tertinggi,731.0
Lampung,2018,Reguler,-,SMAN 2 Sekampung,IPA,Rata - Rata,462.03
Lampung,2018,Reguler,-,SMAN 2 Sekampung,IPS,Terendah,342.0
Lampung,2018,Reguler,-,SMAN 2 Sekampung,IPS,Tertinggi,583.5
Lampung,2018,Reguler,-,SMAN 2 Sekampung,IPS,Rata - Rata,486.68
