Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Indikator,Nilai UN,Jumlah Nilai UN
Jakarta,2016,Dalam,3,SMAN 34,IPA,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 34,IPA,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 34,IPS,Terendah,87.13,-
Jakarta,2016,Dalam,3,SMAN 34,IPS,Tertinggi,87.63,-
Jakarta,2016,Dalam,3,SMAN 34,IPS,Rata - Rata,87.42,-
Jakarta,2016,Dalam,3,SMAN 35,IPA,Terendah,75,-
Jakarta,2016,Dalam,3,SMAN 35,IPA,Tertinggi,79.75,-
Jakarta,2016,Dalam,3,SMAN 35,IPA,Rata - Rata,76.88,-
Jakarta,2016,Dalam,3,SMAN 35,IPS,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 35,IPS,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 35,IPS,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 36,IPA,Terendah,80.25,-
Jakarta,2016,Dalam,3,SMAN 36,IPA,Tertinggi,82.25,-
Jakarta,2016,Dalam,3,SMAN 36,IPA,Rata - Rata,81,-
Jakarta,2016,Dalam,3,SMAN 36,IPS,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 36,IPS,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 36,IPS,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 37,IPA,Terendah,83.38,-
Jakarta,2016,Dalam,3,SMAN 37,IPA,Tertinggi,83.38,-
Jakarta,2016,Dalam,3,SMAN 37,IPA,Rata - Rata,83.38,-
Jakarta,2016,Dalam,3,SMAN 37,IPS,Terendah,77.13,-
Jakarta,2016,Dalam,3,SMAN 37,IPS,Tertinggi,78.75,-
Jakarta,2016,Dalam,3,SMAN 37,IPS,Rata - Rata,77.94,-
Jakarta,2016,Dalam,3,SMAN 38,IPA,Terendah,87.75,-
Jakarta,2016,Dalam,3,SMAN 38,IPA,Tertinggi,91,-
Jakarta,2016,Dalam,3,SMAN 38,IPA,Rata - Rata,88.88,-
Jakarta,2016,Dalam,3,SMAN 38,IPS,Terendah,83.25,-
Jakarta,2016,Dalam,3,SMAN 38,IPS,Tertinggi,83.25,-
Jakarta,2016,Dalam,3,SMAN 38,IPS,Rata - Rata,83.25,-
Jakarta,2016,Dalam,3,SMAN 40,IPA,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 40,IPA,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 40,IPA,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 40,IPS,Terendah,72.63,-
Jakarta,2016,Dalam,3,SMAN 40,IPS,Tertinggi,79.5,-
Jakarta,2016,Dalam,3,SMAN 40,IPS,Rata - Rata,75.19,-
Jakarta,2016,Dalam,3,SMAN 41,IPA,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 41,IPA,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 41,IPA,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 41,IPS,Terendah,71.88,-
Jakarta,2016,Dalam,3,SMAN 41,IPS,Tertinggi,72.13,-
Jakarta,2016,Dalam,3,SMAN 41,IPS,Rata - Rata,72,-
Jakarta,2016,Dalam,3,SMAN 42,IPA,Terendah,82.13,-
Jakarta,2016,Dalam,3,SMAN 42,IPA,Tertinggi,83.25,-
Jakarta,2016,Dalam,3,SMAN 42,IPA,Rata - Rata,82.69,-
Jakarta,2016,Dalam,3,SMAN 42,IPS,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 42,IPS,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 42,IPS,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 43,IPA,Terendah,76.88,-
Jakarta,2016,Dalam,3,SMAN 43,IPA,Tertinggi,77.5,-
Jakarta,2016,Dalam,3,SMAN 43,IPA,Rata - Rata,77.19,-
Jakarta,2016,Dalam,3,SMAN 43,IPS,Terendah,78,-
Jakarta,2016,Dalam,3,SMAN 43,IPS,Tertinggi,78,-
Jakarta,2016,Dalam,3,SMAN 43,IPS,Rata - Rata,78,-
Jakarta,2016,Dalam,3,SMAN 44,IPA,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 44,IPA,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 44,IPA,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 44,IPS,Terendah,78.75,-
Jakarta,2016,Dalam,3,SMAN 44,IPS,Tertinggi,78.75,-
Jakarta,2016,Dalam,3,SMAN 44,IPS,Rata - Rata,78.75,-
Jakarta,2016,Dalam,3,SMAN 45,IPA,Terendah,79,-
Jakarta,2016,Dalam,3,SMAN 45,IPA,Tertinggi,79,-
Jakarta,2016,Dalam,3,SMAN 45,IPA,Rata - Rata,79,-
Jakarta,2016,Dalam,3,SMAN 45,IPS,Terendah,73,-
Jakarta,2016,Dalam,3,SMAN 45,IPS,Tertinggi,73.38,-
Jakarta,2016,Dalam,3,SMAN 45,IPS,Rata - Rata,73.19,-
Jakarta,2016,Dalam,3,SMAN 46,IPA,Terendah,79.13,-
Jakarta,2016,Dalam,3,SMAN 46,IPA,Tertinggi,80.75,-
Jakarta,2016,Dalam,3,SMAN 46,IPA,Rata - Rata,79.94,-
Jakarta,2016,Dalam,3,SMAN 46,IPS,Terendah,75,-
Jakarta,2016,Dalam,3,SMAN 46,IPS,Tertinggi,76.5,-
Jakarta,2016,Dalam,3,SMAN 46,IPS,Rata - Rata,75.72,-
Jakarta,2016,Dalam,3,SMAN 47,IPA,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 47,IPA,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 47,IPA,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 47,IPS,Terendah,81.75,-
Jakarta,2016,Dalam,3,SMAN 47,IPS,Tertinggi,87.25,-
Jakarta,2016,Dalam,3,SMAN 47,IPS,Rata - Rata,85.04,-
Jakarta,2016,Dalam,3,SMAN 48,IPA,Terendah,92.13,-
Jakarta,2016,Dalam,3,SMAN 48,IPA,Tertinggi,92.13,-
Jakarta,2016,Dalam,3,SMAN 48,IPA,Rata - Rata,92.13,-
Jakarta,2016,Dalam,3,SMAN 48,IPS,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 48,IPS,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 48,IPS,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 49,IPA,Terendah,87.13,-
Jakarta,2016,Dalam,3,SMAN 49,IPA,Tertinggi,87.13,-
Jakarta,2016,Dalam,3,SMAN 49,IPA,Rata - Rata,87.13,-
Jakarta,2016,Dalam,3,SMAN 49,IPS,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 49,IPS,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 49,IPS,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 50,IPA,Terendah,84.13,-
Jakarta,2016,Dalam,3,SMAN 50,IPA,Tertinggi,84.13,-
Jakarta,2016,Dalam,3,SMAN 50,IPA,Rata - Rata,84.13,-
Jakarta,2016,Dalam,3,SMAN 50,IPS,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 50,IPS,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 50,IPS,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 51,IPA,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 51,IPA,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 51,IPA,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 51,IPS,Terendah,76.88,-
Jakarta,2016,Dalam,3,SMAN 51,IPS,Tertinggi,79.75,-
Jakarta,2016,Dalam,3,SMAN 51,IPS,Rata - Rata,78.31,-
Jakarta,2016,Dalam,3,SMAN 52,IPA,Terendah,81.88,-
Jakarta,2016,Dalam,3,SMAN 52,IPA,Tertinggi,82,-
Jakarta,2016,Dalam,3,SMAN 52,IPA,Rata - Rata,81.94,-
Jakarta,2016,Dalam,3,SMAN 52,IPS,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 52,IPS,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 52,IPS,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 53,IPA,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 53,IPA,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 53,IPA,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 53,IPS,Terendah,77.63,-
Jakarta,2016,Dalam,3,SMAN 53,IPS,Tertinggi,78.63,-
Jakarta,2016,Dalam,3,SMAN 53,IPS,Rata - Rata,78,-
Jakarta,2016,Dalam,3,SMAN 54,IPA,Terendah,83.75,-
Jakarta,2016,Dalam,3,SMAN 54,IPA,Tertinggi,87.38,-
Jakarta,2016,Dalam,3,SMAN 54,IPA,Rata - Rata,85.56,-
Jakarta,2016,Dalam,3,SMAN 54,IPS,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 54,IPS,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 54,IPS,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 55,IPA,Terendah,88.38,-
Jakarta,2016,Dalam,3,SMAN 55,IPA,Tertinggi,88.75,-
Jakarta,2016,Dalam,3,SMAN 55,IPA,Rata - Rata,88.56,-
Jakarta,2016,Dalam,3,SMAN 55,IPS,Terendah,78,-
Jakarta,2016,Dalam,3,SMAN 55,IPS,Tertinggi,82.63,-
Jakarta,2016,Dalam,3,SMAN 55,IPS,Rata - Rata,79.75,-
Jakarta,2016,Dalam,3,SMAN 57,IPA,Terendah,76.75,-
Jakarta,2016,Dalam,3,SMAN 57,IPA,Tertinggi,89.13,-
Jakarta,2016,Dalam,3,SMAN 57,IPA,Rata - Rata,82.08,-
Jakarta,2016,Dalam,3,SMAN 57,IPS,Terendah,75,-
Jakarta,2016,Dalam,3,SMAN 57,IPS,Tertinggi,79.25,-
Jakarta,2016,Dalam,3,SMAN 57,IPS,Rata - Rata,77.78,-
Jakarta,2016,Dalam,3,SMAN 58,IPA,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 58,IPA,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 58,IPA,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 58,IPS,Terendah,74.88,-
Jakarta,2016,Dalam,3,SMAN 58,IPS,Tertinggi,75.63,-
Jakarta,2016,Dalam,3,SMAN 58,IPS,Rata - Rata,75.25,-
Jakarta,2016,Dalam,3,SMAN 59,IPA,Terendah,79.75,-
Jakarta,2016,Dalam,3,SMAN 59,IPA,Tertinggi,81.5,-
Jakarta,2016,Dalam,3,SMAN 59,IPA,Rata - Rata,80.63,-
Jakarta,2016,Dalam,3,SMAN 59,IPS,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 59,IPS,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 59,IPS,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 60,IPA,Terendah,81.13,-
Jakarta,2016,Dalam,3,SMAN 60,IPA,Tertinggi,86.5,-
Jakarta,2016,Dalam,3,SMAN 60,IPA,Rata - Rata,82.96,-
Jakarta,2016,Dalam,3,SMAN 60,IPS,Terendah,79,-
Jakarta,2016,Dalam,3,SMAN 60,IPS,Tertinggi,88,-
Jakarta,2016,Dalam,3,SMAN 60,IPS,Rata - Rata,82.29,-
Jakarta,2016,Dalam,3,SMAN 61,IPA,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 61,IPA,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 61,IPA,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 61,IPS,Terendah,89.5,-
Jakarta,2016,Dalam,3,SMAN 61,IPS,Tertinggi,89.5,-
Jakarta,2016,Dalam,3,SMAN 61,IPS,Rata - Rata,89.5,-
Jakarta,2016,Dalam,3,SMAN 63,IPA,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 63,IPA,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 63,IPA,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 63,IPS,Terendah,73.75,-
Jakarta,2016,Dalam,3,SMAN 63,IPS,Tertinggi,76.25,-
Jakarta,2016,Dalam,3,SMAN 63,IPS,Rata - Rata,74.63,-
Jakarta,2016,Dalam,3,SMAN 64,IPA,Terendah,76.75,-
Jakarta,2016,Dalam,3,SMAN 64,IPA,Tertinggi,78.25,-
Jakarta,2016,Dalam,3,SMAN 64,IPA,Rata - Rata,77.5,-
Jakarta,2016,Dalam,3,SMAN 64,IPS,Terendah,75,-
Jakarta,2016,Dalam,3,SMAN 64,IPS,Tertinggi,78,-
Jakarta,2016,Dalam,3,SMAN 64,IPS,Rata - Rata,76.5,-
Jakarta,2016,Dalam,3,SMAN 66,IPA,Terendah,79.25,-
Jakarta,2016,Dalam,3,SMAN 66,IPA,Tertinggi,87,-
Jakarta,2016,Dalam,3,SMAN 66,IPA,Rata - Rata,83.13,-
Jakarta,2016,Dalam,3,SMAN 66,IPS,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 66,IPS,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 66,IPS,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 67,IPA,Terendah,84.25,-
Jakarta,2016,Dalam,3,SMAN 67,IPA,Tertinggi,87.63,-
Jakarta,2016,Dalam,3,SMAN 67,IPA,Rata - Rata,85.94,-
Jakarta,2016,Dalam,3,SMAN 67,IPS,Terendah,79.88,-
Jakarta,2016,Dalam,3,SMAN 67,IPS,Tertinggi,87.13,-
Jakarta,2016,Dalam,3,SMAN 67,IPS,Rata - Rata,82.03,-
Jakarta,2016,Dalam,3,SMAN 68,IPA,Terendah,92.63,-
Jakarta,2016,Dalam,3,SMAN 68,IPA,Tertinggi,93,-
Jakarta,2016,Dalam,3,SMAN 68,IPA,Rata - Rata,92.83,-
Jakarta,2016,Dalam,3,SMAN 68,IPS,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 68,IPS,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 68,IPS,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 70,IPA,Terendah,88.25,-
Jakarta,2016,Dalam,3,SMAN 70,IPA,Tertinggi,91.5,-
Jakarta,2016,Dalam,3,SMAN 70,IPA,Rata - Rata,89.8,-
Jakarta,2016,Dalam,3,SMAN 70,IPS,Terendah,84,-
Jakarta,2016,Dalam,3,SMAN 70,IPS,Tertinggi,86.13,-
Jakarta,2016,Dalam,3,SMAN 70,IPS,Rata - Rata,85.06,-
Jakarta,2016,Dalam,3,SMAN 71,IPA,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 71,IPA,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 71,IPA,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 71,IPS,Terendah,86.5,-
Jakarta,2016,Dalam,3,SMAN 71,IPS,Tertinggi,86.5,-
Jakarta,2016,Dalam,3,SMAN 71,IPS,Rata - Rata,86.5,-
Jakarta,2016,Dalam,3,SMAN 72,IPA,Terendah,78.38,-
Jakarta,2016,Dalam,3,SMAN 72,IPA,Tertinggi,78.38,-
Jakarta,2016,Dalam,3,SMAN 72,IPA,Rata - Rata,78.38,-
Jakarta,2016,Dalam,3,SMAN 72,IPS,Terendah,72.88,-
Jakarta,2016,Dalam,3,SMAN 72,IPS,Tertinggi,77.25,-
Jakarta,2016,Dalam,3,SMAN 72,IPS,Rata - Rata,75.09,-
Jakarta,2016,Dalam,3,SMAN 73,IPA,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 73,IPA,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 73,IPA,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 73,IPS,Terendah,72.75,-
Jakarta,2016,Dalam,3,SMAN 73,IPS,Tertinggi,72.75,-
Jakarta,2016,Dalam,3,SMAN 73,IPS,Rata - Rata,72.75,-
Jakarta,2016,Dalam,3,SMAN 74,IPA,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 74,IPA,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 74,IPA,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 74,IPS,Terendah,78,-
Jakarta,2016,Dalam,3,SMAN 74,IPS,Tertinggi,78,-
Jakarta,2016,Dalam,3,SMAN 74,IPS,Rata - Rata,78,-
Jakarta,2016,Dalam,3,SMAN 75,IPA,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 75,IPA,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 75,IPA,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 75,IPS,Terendah,82.63,-
Jakarta,2016,Dalam,3,SMAN 75,IPS,Tertinggi,82.63,-
Jakarta,2016,Dalam,3,SMAN 75,IPS,Rata - Rata,82.63,-
Jakarta,2016,Dalam,3,SMAN 77,IPA,Terendah,86.88,-
Jakarta,2016,Dalam,3,SMAN 77,IPA,Tertinggi,87.75,-
Jakarta,2016,Dalam,3,SMAN 77,IPA,Rata - Rata,87.31,-
Jakarta,2016,Dalam,3,SMAN 77,IPS,Terendah,85,-
Jakarta,2016,Dalam,3,SMAN 77,IPS,Tertinggi,85,-
Jakarta,2016,Dalam,3,SMAN 77,IPS,Rata - Rata,85,-
Jakarta,2016,Dalam,3,SMAN 78,IPA,Terendah,92.5,-
Jakarta,2016,Dalam,3,SMAN 78,IPA,Tertinggi,92.5,-
Jakarta,2016,Dalam,3,SMAN 78,IPA,Rata - Rata,92.5,-
Jakarta,2016,Dalam,3,SMAN 78,IPS,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 78,IPS,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 78,IPS,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 79,IPA,Terendah,74.88,-
Jakarta,2016,Dalam,3,SMAN 79,IPA,Tertinggi,77.38,-
Jakarta,2016,Dalam,3,SMAN 79,IPA,Rata - Rata,75.72,-
Jakarta,2016,Dalam,3,SMAN 79,IPS,Terendah,74.5,-
Jakarta,2016,Dalam,3,SMAN 79,IPS,Tertinggi,75.5,-
Jakarta,2016,Dalam,3,SMAN 79,IPS,Rata - Rata,74.98,-
Jakarta,2016,Dalam,3,SMAN 80,IPA,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 80,IPA,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 80,IPA,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 80,IPS,Terendah,76.75,-
Jakarta,2016,Dalam,3,SMAN 80,IPS,Tertinggi,77.5,-
Jakarta,2016,Dalam,3,SMAN 80,IPS,Rata - Rata,77.13,-
Jakarta,2016,Dalam,3,SMAN 81,IPA,Terendah,92.38,-
Jakarta,2016,Dalam,3,SMAN 81,IPA,Tertinggi,93.25,-
Jakarta,2016,Dalam,3,SMAN 81,IPA,Rata - Rata,92.81,-
Jakarta,2016,Dalam,3,SMAN 81,IPS,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 81,IPS,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 81,IPS,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 82,IPA,Terendah,83.75,-
Jakarta,2016,Dalam,3,SMAN 82,IPA,Tertinggi,86.13,-
Jakarta,2016,Dalam,3,SMAN 82,IPA,Rata - Rata,84.94,-
Jakarta,2016,Dalam,3,SMAN 82,IPS,Terendah,77.25,-
Jakarta,2016,Dalam,3,SMAN 82,IPS,Tertinggi,80.75,-
Jakarta,2016,Dalam,3,SMAN 82,IPS,Rata - Rata,78.28,-
Jakarta,2016,Dalam,3,SMAN 83,IPA,Terendah,73.88,-
Jakarta,2016,Dalam,3,SMAN 83,IPA,Tertinggi,73.88,-
Jakarta,2016,Dalam,3,SMAN 83,IPA,Rata - Rata,73.88,-
Jakarta,2016,Dalam,3,SMAN 83,IPS,Terendah,71.38,-
Jakarta,2016,Dalam,3,SMAN 83,IPS,Tertinggi,74.75,-
Jakarta,2016,Dalam,3,SMAN 83,IPS,Rata - Rata,72.25,-
Jakarta,2016,Dalam,3,SMAN 85,IPA,Terendah,86.75,-
Jakarta,2016,Dalam,3,SMAN 85,IPA,Tertinggi,92.63,-
Jakarta,2016,Dalam,3,SMAN 85,IPA,Rata - Rata,88.79,-
Jakarta,2016,Dalam,3,SMAN 85,IPS,Terendah,92.88,-
Jakarta,2016,Dalam,3,SMAN 85,IPS,Tertinggi,92.88,-
Jakarta,2016,Dalam,3,SMAN 85,IPS,Rata - Rata,92.88,-
Jakarta,2016,Dalam,3,SMAN 86,IPA,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 86,IPA,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 86,IPA,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 86,IPS,Terendah,75.25,-
Jakarta,2016,Dalam,3,SMAN 86,IPS,Tertinggi,75.25,-
Jakarta,2016,Dalam,3,SMAN 86,IPS,Rata - Rata,75.25,-
Jakarta,2016,Dalam,3,SMAN 87,IPA,Terendah,77.63,-
Jakarta,2016,Dalam,3,SMAN 87,IPA,Tertinggi,79.38,-
Jakarta,2016,Dalam,3,SMAN 87,IPA,Rata - Rata,78.46,-
Jakarta,2016,Dalam,3,SMAN 87,IPS,Terendah,75.5,-
Jakarta,2016,Dalam,3,SMAN 87,IPS,Tertinggi,75.5,-
Jakarta,2016,Dalam,3,SMAN 87,IPS,Rata - Rata,75.5,-
Jakarta,2016,Dalam,3,SMAN 88,IPA,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 88,IPA,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 88,IPA,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 88,IPS,Terendah,75.75,-
Jakarta,2016,Dalam,3,SMAN 88,IPS,Tertinggi,75.75,-
Jakarta,2016,Dalam,3,SMAN 88,IPS,Rata - Rata,75.75,-
Jakarta,2016,Dalam,3,SMAN 89,IPA,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 89,IPA,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 89,IPA,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 89,IPS,Terendah,72.5,-
Jakarta,2016,Dalam,3,SMAN 89,IPS,Tertinggi,73.63,-
Jakarta,2016,Dalam,3,SMAN 89,IPS,Rata - Rata,73.06,-
Jakarta,2016,Dalam,3,SMAN 90,IPA,Terendah,78.88,-
Jakarta,2016,Dalam,3,SMAN 90,IPA,Tertinggi,81.5,-
Jakarta,2016,Dalam,3,SMAN 90,IPA,Rata - Rata,80.19,-
Jakarta,2016,Dalam,3,SMAN 90,IPS,Terendah,76.88,-
Jakarta,2016,Dalam,3,SMAN 90,IPS,Tertinggi,77.38,-
Jakarta,2016,Dalam,3,SMAN 90,IPS,Rata - Rata,77.13,-
Jakarta,2016,Dalam,3,SMAN 91,IPA,Terendah,91.25,-
Jakarta,2016,Dalam,3,SMAN 91,IPA,Tertinggi,91.25,-
Jakarta,2016,Dalam,3,SMAN 91,IPA,Rata - Rata,91.25,-
Jakarta,2016,Dalam,3,SMAN 91,IPS,Terendah,79.88,-
Jakarta,2016,Dalam,3,SMAN 91,IPS,Tertinggi,79.88,-
Jakarta,2016,Dalam,3,SMAN 91,IPS,Rata - Rata,79.88,-
Jakarta,2016,Dalam,3,SMAN 92,IPA,Terendah,74.38,-
Jakarta,2016,Dalam,3,SMAN 92,IPA,Tertinggi,74.38,-
Jakarta,2016,Dalam,3,SMAN 92,IPA,Rata - Rata,74.38,-
Jakarta,2016,Dalam,3,SMAN 92,IPS,Terendah,72,-
Jakarta,2016,Dalam,3,SMAN 92,IPS,Tertinggi,72,-
Jakarta,2016,Dalam,3,SMAN 92,IPS,Rata - Rata,72,-
Jakarta,2016,Dalam,3,SMAN 93,IPA,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 93,IPA,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 93,IPA,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 93,IPS,Terendah,75.13,-
Jakarta,2016,Dalam,3,SMAN 93,IPS,Tertinggi,75.13,-
Jakarta,2016,Dalam,3,SMAN 93,IPS,Rata - Rata,75.13,-
Jakarta,2016,Dalam,3,SMAN 94,IPA,Terendah,72.38,-
Jakarta,2016,Dalam,3,SMAN 94,IPA,Tertinggi,72.38,-
Jakarta,2016,Dalam,3,SMAN 94,IPA,Rata - Rata,72.38,-
Jakarta,2016,Dalam,3,SMAN 94,IPS,Terendah,71.5,-
Jakarta,2016,Dalam,3,SMAN 94,IPS,Tertinggi,71.88,-
Jakarta,2016,Dalam,3,SMAN 94,IPS,Rata - Rata,71.69,-
Jakarta,2016,Dalam,3,SMAN 95,IPA,Terendah,72.5,-
Jakarta,2016,Dalam,3,SMAN 95,IPA,Tertinggi,72.5,-
Jakarta,2016,Dalam,3,SMAN 95,IPA,Rata - Rata,72.5,-
Jakarta,2016,Dalam,3,SMAN 95,IPS,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 95,IPS,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 95,IPS,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 96,IPA,Terendah,72.5,-
Jakarta,2016,Dalam,3,SMAN 96,IPA,Tertinggi,74.63,-
Jakarta,2016,Dalam,3,SMAN 96,IPA,Rata - Rata,73.56,-
Jakarta,2016,Dalam,3,SMAN 96,IPS,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 96,IPS,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 96,IPS,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 98,IPA,Terendah,79.13,-
Jakarta,2016,Dalam,3,SMAN 98,IPA,Tertinggi,82.88,-
Jakarta,2016,Dalam,3,SMAN 98,IPA,Rata - Rata,81,-
Jakarta,2016,Dalam,3,SMAN 98,IPS,Terendah,77.88,-
Jakarta,2016,Dalam,3,SMAN 98,IPS,Tertinggi,77.88,-
Jakarta,2016,Dalam,3,SMAN 98,IPS,Rata - Rata,77.88,-
Jakarta,2016,Dalam,3,SMAN 99,IPA,Terendah,84.88,-
Jakarta,2016,Dalam,3,SMAN 99,IPA,Tertinggi,84.88,-
Jakarta,2016,Dalam,3,SMAN 99,IPA,Rata - Rata,84.88,-
Jakarta,2016,Dalam,3,SMAN 99,IPS,Terendah,81.63,-
Jakarta,2016,Dalam,3,SMAN 99,IPS,Tertinggi,81.88,-
Jakarta,2016,Dalam,3,SMAN 99,IPS,Rata - Rata,81.75,-
Jakarta,2016,Dalam,3,SMAN 100,IPA,Terendah,76.88,-
Jakarta,2016,Dalam,3,SMAN 100,IPA,Tertinggi,79.63,-
Jakarta,2016,Dalam,3,SMAN 100,IPA,Rata - Rata,78.25,-
Jakarta,2016,Dalam,3,SMAN 100,IPS,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 100,IPS,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 100,IPS,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 104,IPA,Terendah,76,-
Jakarta,2016,Dalam,3,SMAN 104,IPA,Tertinggi,79.63,-
Jakarta,2016,Dalam,3,SMAN 104,IPA,Rata - Rata,77.81,-
Jakarta,2016,Dalam,3,SMAN 104,IPS,Terendah,75.13,-
Jakarta,2016,Dalam,3,SMAN 104,IPS,Tertinggi,75.13,-
