Provinsi,Tahun,Jalur,Tahap,Sekolah,Jurusan,Indikator,Nilai Akhir
Jawa Tengah,2018,-,-,SMAN COLOMADU Kab. Karanganyar,IPA,Terendah,52.75
Jawa Tengah,2018,-,-,SMAN COLOMADU Kab. Karanganyar,IPA,Tertinggi,117.6
Jawa Tengah,2018,-,-,SMAN COLOMADU Kab. Karanganyar,IPA,Rata - Rata,88.28
Jawa Tengah,2018,-,-,SMAN COLOMADU Kab. Karanganyar,IPS,Terendah,51.6
Jawa Tengah,2018,-,-,SMAN COLOMADU Kab. Karanganyar,IPS,Tertinggi,113.75
Jawa Tengah,2018,-,-,SMAN COLOMADU Kab. Karanganyar,IPS,Rata - Rata,83.58
Jawa Tengah,2018,-,-,SMAN GONDANGREJO Kab. Karanganyar,IPA,Terendah,53.9
Jawa Tengah,2018,-,-,SMAN GONDANGREJO Kab. Karanganyar,IPA,Tertinggi,108.9
Jawa Tengah,2018,-,-,SMAN GONDANGREJO Kab. Karanganyar,IPA,Rata - Rata,80.88
Jawa Tengah,2018,-,-,SMAN GONDANGREJO Kab. Karanganyar,IPS,Terendah,49.3
Jawa Tengah,2018,-,-,SMAN GONDANGREJO Kab. Karanganyar,IPS,Tertinggi,110.3
Jawa Tengah,2018,-,-,SMAN GONDANGREJO Kab. Karanganyar,IPS,Rata - Rata,76.48
Jawa Tengah,2018,-,-,SMAN JUMAPOLO Kab. Karanganyar,IPA,Terendah,51.05
Jawa Tengah,2018,-,-,SMAN JUMAPOLO Kab. Karanganyar,IPA,Tertinggi,129.35
Jawa Tengah,2018,-,-,SMAN JUMAPOLO Kab. Karanganyar,IPA,Rata - Rata,90.19
Jawa Tengah,2018,-,-,SMAN JUMAPOLO Kab. Karanganyar,IPS,Terendah,52.35
Jawa Tengah,2018,-,-,SMAN JUMAPOLO Kab. Karanganyar,IPS,Tertinggi,103.6
Jawa Tengah,2018,-,-,SMAN JUMAPOLO Kab. Karanganyar,IPS,Rata - Rata,83.12
Jawa Tengah,2018,-,-,SMAN KARANGPANDAN Kab. Karanganyar,IPA,Terendah,53.7
Jawa Tengah,2018,-,-,SMAN KARANGPANDAN Kab. Karanganyar,IPA,Tertinggi,130.45
Jawa Tengah,2018,-,-,SMAN KARANGPANDAN Kab. Karanganyar,IPA,Rata - Rata,103.99
Jawa Tengah,2018,-,-,SMAN KARANGPANDAN Kab. Karanganyar,IPS,Terendah,58.95
Jawa Tengah,2018,-,-,SMAN KARANGPANDAN Kab. Karanganyar,IPS,Tertinggi,118.25
Jawa Tengah,2018,-,-,SMAN KARANGPANDAN Kab. Karanganyar,IPS,Rata - Rata,97.58
Jawa Tengah,2018,-,-,SMAN KEBAKKRAMAT Kab. Karanganyar,IPA,Terendah,58.25
Jawa Tengah,2018,-,-,SMAN KEBAKKRAMAT Kab. Karanganyar,IPA,Tertinggi,124.1
Jawa Tengah,2018,-,-,SMAN KEBAKKRAMAT Kab. Karanganyar,IPA,Rata - Rata,101.52
Jawa Tengah,2018,-,-,SMAN KEBAKKRAMAT Kab. Karanganyar,IPS,Terendah,64.5
Jawa Tengah,2018,-,-,SMAN KEBAKKRAMAT Kab. Karanganyar,IPS,Tertinggi,115.05
Jawa Tengah,2018,-,-,SMAN KEBAKKRAMAT Kab. Karanganyar,IPS,Rata - Rata,94.83
Jawa Tengah,2018,-,-,SMAN KERJO Kab. Karanganyar,IPA,Terendah,46.35
Jawa Tengah,2018,-,-,SMAN KERJO Kab. Karanganyar,IPA,Tertinggi,125.55
Jawa Tengah,2018,-,-,SMAN KERJO Kab. Karanganyar,IPA,Rata - Rata,85.92
Jawa Tengah,2018,-,-,SMAN KERJO Kab. Karanganyar,IPS,Terendah,46.2
Jawa Tengah,2018,-,-,SMAN KERJO Kab. Karanganyar,IPS,Tertinggi,119.65
Jawa Tengah,2018,-,-,SMAN KERJO Kab. Karanganyar,IPS,Rata - Rata,89.14
Jawa Tengah,2018,-,-,SMAN MOJOGEDANG Kab. Karanganyar,IPA,Terendah,45.05
Jawa Tengah,2018,-,-,SMAN MOJOGEDANG Kab. Karanganyar,IPA,Tertinggi,126.35
Jawa Tengah,2018,-,-,SMAN MOJOGEDANG Kab. Karanganyar,IPA,Rata - Rata,76.83
Jawa Tengah,2018,-,-,SMAN MOJOGEDANG Kab. Karanganyar,IPS,Terendah,52.05
Jawa Tengah,2018,-,-,SMAN MOJOGEDANG Kab. Karanganyar,IPS,Tertinggi,123.0
Jawa Tengah,2018,-,-,SMAN MOJOGEDANG Kab. Karanganyar,IPS,Rata - Rata,82.48
Jawa Tengah,2018,-,-,SMAN 1 Ayah Kab. Kebumen,IPA,Terendah,55.1
Jawa Tengah,2018,-,-,SMAN 1 Ayah Kab. Kebumen,IPA,Tertinggi,121.45
Jawa Tengah,2018,-,-,SMAN 1 Ayah Kab. Kebumen,IPA,Rata - Rata,78.52
Jawa Tengah,2018,-,-,SMAN 1 Ayah Kab. Kebumen,IPS,Terendah,51.7
Jawa Tengah,2018,-,-,SMAN 1 Ayah Kab. Kebumen,IPS,Tertinggi,97.35
Jawa Tengah,2018,-,-,SMAN 1 Ayah Kab. Kebumen,IPS,Rata - Rata,72.07
Jawa Tengah,2018,-,-,SMAN 1 Buluspesantren Kab. Kebumen,IPA,Terendah,57.65
Jawa Tengah,2018,-,-,SMAN 1 Buluspesantren Kab. Kebumen,IPA,Tertinggi,124.85
Jawa Tengah,2018,-,-,SMAN 1 Buluspesantren Kab. Kebumen,IPA,Rata - Rata,82.66
Jawa Tengah,2018,-,-,SMAN 1 Buluspesantren Kab. Kebumen,IPS,Terendah,46.45
Jawa Tengah,2018,-,-,SMAN 1 Buluspesantren Kab. Kebumen,IPS,Tertinggi,110.35
Jawa Tengah,2018,-,-,SMAN 1 Buluspesantren Kab. Kebumen,IPS,Rata - Rata,74.04
Jawa Tengah,2018,-,-,SMAN 1 Gombong Kab. Kebumen,IPA,Terendah,86.9
Jawa Tengah,2018,-,-,SMAN 1 Gombong Kab. Kebumen,IPA,Tertinggi,132.7
Jawa Tengah,2018,-,-,SMAN 1 Gombong Kab. Kebumen,IPA,Rata - Rata,117.14
Jawa Tengah,2018,-,-,SMAN 1 Gombong Kab. Kebumen,IPS,Terendah,79.9
Jawa Tengah,2018,-,-,SMAN 1 Gombong Kab. Kebumen,IPS,Tertinggi,125.4
Jawa Tengah,2018,-,-,SMAN 1 Gombong Kab. Kebumen,IPS,Rata - Rata,108.73
Jawa Tengah,2018,-,-,SMAN 1 Gombong Kab. Kebumen,Bahasa dan Budaya,Terendah,77.45
Jawa Tengah,2018,-,-,SMAN 1 Gombong Kab. Kebumen,Bahasa dan Budaya,Tertinggi,113.65
Jawa Tengah,2018,-,-,SMAN 1 Gombong Kab. Kebumen,Bahasa dan Budaya,Rata - Rata,104.47
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Kebumen,IPA,Terendah,72.6
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Kebumen,IPA,Tertinggi,132.45
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Kebumen,IPA,Rata - Rata,103.14
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Kebumen,IPS,Terendah,71.6
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Kebumen,IPS,Tertinggi,122.35
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Kebumen,IPS,Rata - Rata,94.17
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Kebumen,Bahasa dan Budaya,Terendah,68.9
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Kebumen,Bahasa dan Budaya,Tertinggi,92.0
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Kebumen,Bahasa dan Budaya,Rata - Rata,85.85
Jawa Tengah,2018,-,-,SMAN 1 Karangsambung Kab. Kebumen,IPA,Terendah,57.8
Jawa Tengah,2018,-,-,SMAN 1 Karangsambung Kab. Kebumen,IPA,Tertinggi,111.0
Jawa Tengah,2018,-,-,SMAN 1 Karangsambung Kab. Kebumen,IPA,Rata - Rata,83.79
Jawa Tengah,2018,-,-,SMAN 1 Karangsambung Kab. Kebumen,IPS,Terendah,46.7
Jawa Tengah,2018,-,-,SMAN 1 Karangsambung Kab. Kebumen,IPS,Tertinggi,96.85
Jawa Tengah,2018,-,-,SMAN 1 Karangsambung Kab. Kebumen,IPS,Rata - Rata,73.42
Jawa Tengah,2018,-,-,SMAN 1 Kebumen Kab. Kebumen,IPA,Terendah,106.6
Jawa Tengah,2018,-,-,SMAN 1 Kebumen Kab. Kebumen,IPA,Tertinggi,135.2
Jawa Tengah,2018,-,-,SMAN 1 Kebumen Kab. Kebumen,IPA,Rata - Rata,121.4
Jawa Tengah,2018,-,-,SMAN 1 Kebumen Kab. Kebumen,IPS,Terendah,77.4
Jawa Tengah,2018,-,-,SMAN 1 Kebumen Kab. Kebumen,IPS,Tertinggi,128.85
Jawa Tengah,2018,-,-,SMAN 1 Kebumen Kab. Kebumen,IPS,Rata - Rata,115.37
Jawa Tengah,2018,-,-,SMAN 1 Kebumen Kab. Kebumen,Bahasa dan Budaya,Terendah,70.2
Jawa Tengah,2018,-,-,SMAN 1 Kebumen Kab. Kebumen,Bahasa dan Budaya,Tertinggi,127.4
Jawa Tengah,2018,-,-,SMAN 1 Kebumen Kab. Kebumen,Bahasa dan Budaya,Rata - Rata,106.08
Jawa Tengah,2018,-,-,SMAN 2 Kebumen Kab. Kebumen,IPA,Terendah,84.5
Jawa Tengah,2018,-,-,SMAN 2 Kebumen Kab. Kebumen,IPA,Tertinggi,128.2
Jawa Tengah,2018,-,-,SMAN 2 Kebumen Kab. Kebumen,IPA,Rata - Rata,110.3
Jawa Tengah,2018,-,-,SMAN 2 Kebumen Kab. Kebumen,IPS,Terendah,83.35
Jawa Tengah,2018,-,-,SMAN 2 Kebumen Kab. Kebumen,IPS,Tertinggi,117.95
Jawa Tengah,2018,-,-,SMAN 2 Kebumen Kab. Kebumen,IPS,Rata - Rata,105.61
Jawa Tengah,2018,-,-,SMAN 2 Kebumen Kab. Kebumen,Bahasa dan Budaya,Terendah,86.65
Jawa Tengah,2018,-,-,SMAN 2 Kebumen Kab. Kebumen,Bahasa dan Budaya,Tertinggi,120.05
Jawa Tengah,2018,-,-,SMAN 2 Kebumen Kab. Kebumen,Bahasa dan Budaya,Rata - Rata,98.94
Jawa Tengah,2018,-,-,SMAN 1 Klirong Kab. Kebumen,IPA,Terendah,55.9
Jawa Tengah,2018,-,-,SMAN 1 Klirong Kab. Kebumen,IPA,Tertinggi,127.75
Jawa Tengah,2018,-,-,SMAN 1 Klirong Kab. Kebumen,IPA,Rata - Rata,95.6
Jawa Tengah,2018,-,-,SMAN 1 Klirong Kab. Kebumen,IPS,Terendah,56.6
Jawa Tengah,2018,-,-,SMAN 1 Klirong Kab. Kebumen,IPS,Tertinggi,118.0
Jawa Tengah,2018,-,-,SMAN 1 Klirong Kab. Kebumen,IPS,Rata - Rata,89.85
Jawa Tengah,2018,-,-,SMAN 1 Kutowinangun Kab. Kebumen,IPA,Terendah,70.3
Jawa Tengah,2018,-,-,SMAN 1 Kutowinangun Kab. Kebumen,IPA,Tertinggi,128.65
Jawa Tengah,2018,-,-,SMAN 1 Kutowinangun Kab. Kebumen,IPA,Rata - Rata,109.95
Jawa Tengah,2018,-,-,SMAN 1 Kutowinangun Kab. Kebumen,IPS,Terendah,70.1
Jawa Tengah,2018,-,-,SMAN 1 Kutowinangun Kab. Kebumen,IPS,Tertinggi,123.4
Jawa Tengah,2018,-,-,SMAN 1 Kutowinangun Kab. Kebumen,IPS,Rata - Rata,95.83
Jawa Tengah,2018,-,-,SMAN 1 Mirit Kab. Kebumen,IPA,Terendah,53.5
Jawa Tengah,2018,-,-,SMAN 1 Mirit Kab. Kebumen,IPA,Tertinggi,111.7
Jawa Tengah,2018,-,-,SMAN 1 Mirit Kab. Kebumen,IPA,Rata - Rata,76.32
Jawa Tengah,2018,-,-,SMAN 1 Mirit Kab. Kebumen,IPS,Terendah,52.6
Jawa Tengah,2018,-,-,SMAN 1 Mirit Kab. Kebumen,IPS,Tertinggi,95.6
Jawa Tengah,2018,-,-,SMAN 1 Mirit Kab. Kebumen,IPS,Rata - Rata,72.69
Jawa Tengah,2018,-,-,SMAN 1 Pejagoan Kab. Kebumen,IPA,Terendah,72.85
Jawa Tengah,2018,-,-,SMAN 1 Pejagoan Kab. Kebumen,IPA,Tertinggi,128.25
Jawa Tengah,2018,-,-,SMAN 1 Pejagoan Kab. Kebumen,IPA,Rata - Rata,94.08
Jawa Tengah,2018,-,-,SMAN 1 Pejagoan Kab. Kebumen,IPS,Terendah,55.25
Jawa Tengah,2018,-,-,SMAN 1 Pejagoan Kab. Kebumen,IPS,Tertinggi,115.15
Jawa Tengah,2018,-,-,SMAN 1 Pejagoan Kab. Kebumen,IPS,Rata - Rata,86.4
Jawa Tengah,2018,-,-,SMAN 1 Petanahan Kab. Kebumen,IPA,Terendah,52.2
Jawa Tengah,2018,-,-,SMAN 1 Petanahan Kab. Kebumen,IPA,Tertinggi,127.6
Jawa Tengah,2018,-,-,SMAN 1 Petanahan Kab. Kebumen,IPA,Rata - Rata,91.55
Jawa Tengah,2018,-,-,SMAN 1 Petanahan Kab. Kebumen,IPS,Terendah,44.4
Jawa Tengah,2018,-,-,SMAN 1 Petanahan Kab. Kebumen,IPS,Tertinggi,93.05
Jawa Tengah,2018,-,-,SMAN 1 Petanahan Kab. Kebumen,IPS,Rata - Rata,73.08
Jawa Tengah,2018,-,-,SMAN 1 Prembun Kab. Kebumen,IPA,Terendah,60.0
Jawa Tengah,2018,-,-,SMAN 1 Prembun Kab. Kebumen,IPA,Tertinggi,126.1
Jawa Tengah,2018,-,-,SMAN 1 Prembun Kab. Kebumen,IPA,Rata - Rata,99.98
Jawa Tengah,2018,-,-,SMAN 1 Prembun Kab. Kebumen,IPS,Terendah,44.45
Jawa Tengah,2018,-,-,SMAN 1 Prembun Kab. Kebumen,IPS,Tertinggi,116.1
Jawa Tengah,2018,-,-,SMAN 1 Prembun Kab. Kebumen,IPS,Rata - Rata,86.85
Jawa Tengah,2018,-,-,SMAN 1 Rowokele Kab. Kebumen,IPA,Terendah,54.35
Jawa Tengah,2018,-,-,SMAN 1 Rowokele Kab. Kebumen,IPA,Tertinggi,127.7
Jawa Tengah,2018,-,-,SMAN 1 Rowokele Kab. Kebumen,IPA,Rata - Rata,95.14
Jawa Tengah,2018,-,-,SMAN 1 Rowokele Kab. Kebumen,IPS,Terendah,53.45
Jawa Tengah,2018,-,-,SMAN 1 Rowokele Kab. Kebumen,IPS,Tertinggi,111.8
Jawa Tengah,2018,-,-,SMAN 1 Rowokele Kab. Kebumen,IPS,Rata - Rata,78.85
Jawa Tengah,2018,-,-,SMAN 1 Boja Kab. Kendal,IPA,Terendah,68.35
Jawa Tengah,2018,-,-,SMAN 1 Boja Kab. Kendal,IPA,Tertinggi,127.25
Jawa Tengah,2018,-,-,SMAN 1 Boja Kab. Kendal,IPA,Rata - Rata,103.18
Jawa Tengah,2018,-,-,SMAN 1 Boja Kab. Kendal,IPS,Terendah,60.65
Jawa Tengah,2018,-,-,SMAN 1 Boja Kab. Kendal,IPS,Tertinggi,124.0
Jawa Tengah,2018,-,-,SMAN 1 Boja Kab. Kendal,IPS,Rata - Rata,87.72
Jawa Tengah,2018,-,-,SMAN 1 Boja Kab. Kendal,Bahasa dan Budaya,Terendah,66.1
Jawa Tengah,2018,-,-,SMAN 1 Boja Kab. Kendal,Bahasa dan Budaya,Tertinggi,112.6
Jawa Tengah,2018,-,-,SMAN 1 Boja Kab. Kendal,Bahasa dan Budaya,Rata - Rata,89.41
Jawa Tengah,2018,-,-,SMAN 1 Cepiring Kab. Kendal,IPA,Terendah,50.4
Jawa Tengah,2018,-,-,SMAN 1 Cepiring Kab. Kendal,IPA,Tertinggi,114.1
Jawa Tengah,2018,-,-,SMAN 1 Cepiring Kab. Kendal,IPA,Rata - Rata,77.97
Jawa Tengah,2018,-,-,SMAN 1 Cepiring Kab. Kendal,IPS,Terendah,42.15
Jawa Tengah,2018,-,-,SMAN 1 Cepiring Kab. Kendal,IPS,Tertinggi,102.3
Jawa Tengah,2018,-,-,SMAN 1 Cepiring Kab. Kendal,IPS,Rata - Rata,69.5
Jawa Tengah,2018,-,-,SMAN 1 Gemuh Kab. Kendal,IPA,Terendah,44.35
Jawa Tengah,2018,-,-,SMAN 1 Gemuh Kab. Kendal,IPA,Tertinggi,96.4
Jawa Tengah,2018,-,-,SMAN 1 Gemuh Kab. Kendal,IPA,Rata - Rata,71.65
Jawa Tengah,2018,-,-,SMAN 1 Gemuh Kab. Kendal,IPS,Terendah,47.45
Jawa Tengah,2018,-,-,SMAN 1 Gemuh Kab. Kendal,IPS,Tertinggi,99.65
Jawa Tengah,2018,-,-,SMAN 1 Gemuh Kab. Kendal,IPS,Rata - Rata,69.14
Jawa Tengah,2018,-,-,SMAN 1 Kaliwungu Kab. Kendal,IPA,Terendah,46.0
Jawa Tengah,2018,-,-,SMAN 1 Kaliwungu Kab. Kendal,IPA,Tertinggi,115.35
Jawa Tengah,2018,-,-,SMAN 1 Kaliwungu Kab. Kendal,IPA,Rata - Rata,82.52
Jawa Tengah,2018,-,-,SMAN 1 Kaliwungu Kab. Kendal,IPS,Terendah,57.45
Jawa Tengah,2018,-,-,SMAN 1 Kaliwungu Kab. Kendal,IPS,Tertinggi,103.75
Jawa Tengah,2018,-,-,SMAN 1 Kaliwungu Kab. Kendal,IPS,Rata - Rata,77.6
Jawa Tengah,2018,-,-,SMAN 1 Kendal Kab. Kendal,IPA,Terendah,68.9
Jawa Tengah,2018,-,-,SMAN 1 Kendal Kab. Kendal,IPA,Tertinggi,131.35
Jawa Tengah,2018,-,-,SMAN 1 Kendal Kab. Kendal,IPA,Rata - Rata,99.96
Jawa Tengah,2018,-,-,SMAN 1 Kendal Kab. Kendal,IPS,Terendah,54.7
Jawa Tengah,2018,-,-,SMAN 1 Kendal Kab. Kendal,IPS,Tertinggi,122.3
Jawa Tengah,2018,-,-,SMAN 1 Kendal Kab. Kendal,IPS,Rata - Rata,91.76
Jawa Tengah,2018,-,-,SMAN 1 Kendal Kab. Kendal,Bahasa dan Budaya,Terendah,57.25
Jawa Tengah,2018,-,-,SMAN 1 Kendal Kab. Kendal,Bahasa dan Budaya,Tertinggi,101.15
Jawa Tengah,2018,-,-,SMAN 1 Kendal Kab. Kendal,Bahasa dan Budaya,Rata - Rata,80.19
Jawa Tengah,2018,-,-,SMAN 2 Kendal Kab. Kendal,IPA,Terendah,41.95
Jawa Tengah,2018,-,-,SMAN 2 Kendal Kab. Kendal,IPA,Tertinggi,125.85
Jawa Tengah,2018,-,-,SMAN 2 Kendal Kab. Kendal,IPA,Rata - Rata,79.88
Jawa Tengah,2018,-,-,SMAN 2 Kendal Kab. Kendal,IPS,Terendah,50.15
Jawa Tengah,2018,-,-,SMAN 2 Kendal Kab. Kendal,IPS,Tertinggi,105.9
Jawa Tengah,2018,-,-,SMAN 2 Kendal Kab. Kendal,IPS,Rata - Rata,73.97
Jawa Tengah,2018,-,-,SMAN 1 Limbangan Kab. Kendal,IPA,Terendah,44.05
Jawa Tengah,2018,-,-,SMAN 1 Limbangan Kab. Kendal,IPA,Tertinggi,106.4
Jawa Tengah,2018,-,-,SMAN 1 Limbangan Kab. Kendal,IPA,Rata - Rata,75.8
Jawa Tengah,2018,-,-,SMAN 1 Limbangan Kab. Kendal,IPS,Terendah,48.35
Jawa Tengah,2018,-,-,SMAN 1 Limbangan Kab. Kendal,IPS,Tertinggi,96.95
Jawa Tengah,2018,-,-,SMAN 1 Limbangan Kab. Kendal,IPS,Rata - Rata,73.91
Jawa Tengah,2018,-,-,SMAN 1 Patean Kab. Kendal,IPA,Terendah,42.65
Jawa Tengah,2018,-,-,SMAN 1 Patean Kab. Kendal,IPA,Tertinggi,106.2
Jawa Tengah,2018,-,-,SMAN 1 Patean Kab. Kendal,IPA,Rata - Rata,66.17
Jawa Tengah,2018,-,-,SMAN 1 Patean Kab. Kendal,IPS,Terendah,53.85
Jawa Tengah,2018,-,-,SMAN 1 Patean Kab. Kendal,IPS,Tertinggi,98.15
Jawa Tengah,2018,-,-,SMAN 1 Patean Kab. Kendal,IPS,Rata - Rata,74.26
Jawa Tengah,2018,-,-,SMAN 1 Pegandon Kab. Kendal,IPA,Terendah,44.25
Jawa Tengah,2018,-,-,SMAN 1 Pegandon Kab. Kendal,IPA,Tertinggi,110.6
Jawa Tengah,2018,-,-,SMAN 1 Pegandon Kab. Kendal,IPA,Rata - Rata,75.31
Jawa Tengah,2018,-,-,SMAN 1 Pegandon Kab. Kendal,IPS,Terendah,51.8
Jawa Tengah,2018,-,-,SMAN 1 Pegandon Kab. Kendal,IPS,Tertinggi,93.5
Jawa Tengah,2018,-,-,SMAN 1 Pegandon Kab. Kendal,IPS,Rata - Rata,72.71
Jawa Tengah,2018,-,-,SMAN 1 Rowosari Kab. Kendal,IPA,Terendah,47.6
Jawa Tengah,2018,-,-,SMAN 1 Rowosari Kab. Kendal,IPA,Tertinggi,94.35
Jawa Tengah,2018,-,-,SMAN 1 Rowosari Kab. Kendal,IPA,Rata - Rata,64.14
Jawa Tengah,2018,-,-,SMAN 1 Rowosari Kab. Kendal,IPS,Terendah,38.5
Jawa Tengah,2018,-,-,SMAN 1 Rowosari Kab. Kendal,IPS,Tertinggi,85.3
Jawa Tengah,2018,-,-,SMAN 1 Rowosari Kab. Kendal,IPS,Rata - Rata,64.36
Jawa Tengah,2018,-,-,SMAN 1 Singorojo Kab. Kendal,IPA,Terendah,45.25
Jawa Tengah,2018,-,-,SMAN 1 Singorojo Kab. Kendal,IPA,Tertinggi,86.25
Jawa Tengah,2018,-,-,SMAN 1 Singorojo Kab. Kendal,IPA,Rata - Rata,63.39
Jawa Tengah,2018,-,-,SMAN 1 Singorojo Kab. Kendal,IPS,Terendah,41.3
Jawa Tengah,2018,-,-,SMAN 1 Singorojo Kab. Kendal,IPS,Tertinggi,88.2
Jawa Tengah,2018,-,-,SMAN 1 Singorojo Kab. Kendal,IPS,Rata - Rata,64.24
Jawa Tengah,2018,-,-,SMAN 1 Sukorejo Kab. Kendal,IPA,Terendah,59.55
Jawa Tengah,2018,-,-,SMAN 1 Sukorejo Kab. Kendal,IPA,Tertinggi,129.15
Jawa Tengah,2018,-,-,SMAN 1 Sukorejo Kab. Kendal,IPA,Rata - Rata,96.64
Jawa Tengah,2018,-,-,SMAN 1 Sukorejo Kab. Kendal,IPS,Terendah,62.8
Jawa Tengah,2018,-,-,SMAN 1 Sukorejo Kab. Kendal,IPS,Tertinggi,104.5
Jawa Tengah,2018,-,-,SMAN 1 Sukorejo Kab. Kendal,IPS,Rata - Rata,85.54
Jawa Tengah,2018,-,-,SMAN 1 Sukorejo Kab. Kendal,Bahasa dan Budaya,Terendah,71.6
Jawa Tengah,2018,-,-,SMAN 1 Sukorejo Kab. Kendal,Bahasa dan Budaya,Tertinggi,95.85
Jawa Tengah,2018,-,-,SMAN 1 Sukorejo Kab. Kendal,Bahasa dan Budaya,Rata - Rata,77.78
Jawa Tengah,2018,-,-,SMAN 2 Sukorejo Kab. Kendal,IPA,Terendah,51.45
Jawa Tengah,2018,-,-,SMAN 2 Sukorejo Kab. Kendal,IPA,Tertinggi,76.0
Jawa Tengah,2018,-,-,SMAN 2 Sukorejo Kab. Kendal,IPA,Rata - Rata,64.29
Jawa Tengah,2018,-,-,SMAN 2 Sukorejo Kab. Kendal,IPS,Terendah,38.95
Jawa Tengah,2018,-,-,SMAN 2 Sukorejo Kab. Kendal,IPS,Tertinggi,82.7
Jawa Tengah,2018,-,-,SMAN 2 Sukorejo Kab. Kendal,IPS,Rata - Rata,64.95
Jawa Tengah,2018,-,-,SMAN 1 Weleri Kab. Kendal,IPA,Terendah,56.25
Jawa Tengah,2018,-,-,SMAN 1 Weleri Kab. Kendal,IPA,Tertinggi,125.75
Jawa Tengah,2018,-,-,SMAN 1 Weleri Kab. Kendal,IPA,Rata - Rata,95.33
Jawa Tengah,2018,-,-,SMAN 1 Weleri Kab. Kendal,IPS,Terendah,54.5
Jawa Tengah,2018,-,-,SMAN 1 Weleri Kab. Kendal,IPS,Tertinggi,114.6
Jawa Tengah,2018,-,-,SMAN 1 Weleri Kab. Kendal,IPS,Rata - Rata,85.41
Jawa Tengah,2018,-,-,SMAN 1 Bayat Kab. Klaten,IPA,Terendah,53.9
Jawa Tengah,2018,-,-,SMAN 1 Bayat Kab. Klaten,IPA,Tertinggi,112.3
Jawa Tengah,2018,-,-,SMAN 1 Bayat Kab. Klaten,IPA,Rata - Rata,80.38
Jawa Tengah,2018,-,-,SMAN 1 Bayat Kab. Klaten,IPS,Terendah,46.1
Jawa Tengah,2018,-,-,SMAN 1 Bayat Kab. Klaten,IPS,Tertinggi,106.2
Jawa Tengah,2018,-,-,SMAN 1 Bayat Kab. Klaten,IPS,Rata - Rata,74.58
Jawa Tengah,2018,-,-,SMAN 1 Cawas Kab. Klaten,IPA,Terendah,67.35
Jawa Tengah,2018,-,-,SMAN 1 Cawas Kab. Klaten,IPA,Tertinggi,133.55
Jawa Tengah,2018,-,-,SMAN 1 Cawas Kab. Klaten,IPA,Rata - Rata,110.17
Jawa Tengah,2018,-,-,SMAN 1 Cawas Kab. Klaten,IPS,Terendah,66.9
Jawa Tengah,2018,-,-,SMAN 1 Cawas Kab. Klaten,IPS,Tertinggi,120.5
Jawa Tengah,2018,-,-,SMAN 1 Cawas Kab. Klaten,IPS,Rata - Rata,104.49
Jawa Tengah,2018,-,-,SMAN 1 Ceper Kab. Klaten,IPA,Terendah,47.05
Jawa Tengah,2018,-,-,SMAN 1 Ceper Kab. Klaten,IPA,Tertinggi,103.95
Jawa Tengah,2018,-,-,SMAN 1 Ceper Kab. Klaten,IPA,Rata - Rata,69.18
Jawa Tengah,2018,-,-,SMAN 1 Ceper Kab. Klaten,IPS,Terendah,43.7
Jawa Tengah,2018,-,-,SMAN 1 Ceper Kab. Klaten,IPS,Tertinggi,96.3
Jawa Tengah,2018,-,-,SMAN 1 Ceper Kab. Klaten,IPS,Rata - Rata,69.37
Jawa Tengah,2018,-,-,SMAN 1 Jatinom Kab. Klaten,IPA,Terendah,59.45
Jawa Tengah,2018,-,-,SMAN 1 Jatinom Kab. Klaten,IPA,Tertinggi,113.35
Jawa Tengah,2018,-,-,SMAN 1 Jatinom Kab. Klaten,IPA,Rata - Rata,84.92
Jawa Tengah,2018,-,-,SMAN 1 Jatinom Kab. Klaten,IPS,Terendah,61.05
Jawa Tengah,2018,-,-,SMAN 1 Jatinom Kab. Klaten,IPS,Tertinggi,109.2
Jawa Tengah,2018,-,-,SMAN 1 Jatinom Kab. Klaten,IPS,Rata - Rata,78.53
Jawa Tengah,2018,-,-,SMAN 1 Jogonalan Kab. Klaten,IPA,Terendah,74.4
Jawa Tengah,2018,-,-,SMAN 1 Jogonalan Kab. Klaten,IPA,Tertinggi,129.9
Jawa Tengah,2018,-,-,SMAN 1 Jogonalan Kab. Klaten,IPA,Rata - Rata,110.49
Jawa Tengah,2018,-,-,SMAN 1 Jogonalan Kab. Klaten,IPS,Terendah,73.95
Jawa Tengah,2018,-,-,SMAN 1 Jogonalan Kab. Klaten,IPS,Tertinggi,116.1
Jawa Tengah,2018,-,-,SMAN 1 Jogonalan Kab. Klaten,IPS,Rata - Rata,96.96
Jawa Tengah,2018,-,-,SMAN 1 Karanganom Kab. Klaten,IPA,Terendah,67.35
Jawa Tengah,2018,-,-,SMAN 1 Karanganom Kab. Klaten,IPA,Tertinggi,134.4
